antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"beverages, frozen, produce",snacks,0.14638132295719844,0.4424124513618677,0.09066147859922179,0.619351408825093,1.3999411791385128,1.0,0.02590055867613439,1.4648354455144228,0.3346743475663175,0.18200281206061555,0.31732946314060645,0.4121383253448244
"bakery, beverages, produce",pantry,0.12287937743190662,0.34653696498054476,0.05961089494163424,0.4851171627612413,1.3999001889696723,1.0,0.017028648427682473,1.2691489942136776,0.32568309390790795,0.14546145081655903,0.21207044676455286,0.3285680132243215
"beverages, frozen, produce",pantry,0.14638132295719844,0.34653696498054476,0.0709727626459144,0.48484848484848486,1.3991248664502651,1.0,0.02024622325848991,1.2684870679789426,0.3341861154161728,0.1682036149022501,0.21165928668608197,0.3448271168908941
"frozen, pantry, produce",snacks,0.12840466926070038,0.4424124513618677,0.07945525291828794,0.6187878787878788,1.398667412915434,1.0,0.02264742842435162,1.4626700401477237,0.3270253253113195,0.16170414950902756,0.316318805641904,0.3991916526745023
"canned goods, produce",frozen,0.17649805447470818,0.35089494163424123,0.0866147859922179,0.49074074074074076,1.398540367824023,1.0,0.02468251146875805,1.274606296427308,0.3460450818941386,0.1965042372881356,0.21544401372959104,0.3687901973830118
"bakery, beverages, snacks","dairy eggs, produce",0.0864591439688716,0.568249027237354,0.06863813229571984,0.7938793879387939,1.3970624671341416,1.0,0.01950780783963421,2.094652099298252,0.3111107634126144,0.1171159208604435,0.5225937518048849,0.45733410645912576
dry goods pasta,pantry,0.18054474708171206,0.34653696498054476,0.08739299610894942,0.48405172413793107,1.3968256580221006,1.0,0.024827567412072857,1.266528188174717,0.34668280171396826,0.19876106194690263,0.21043999704327904,0.3681206296413886
"bakery, dry goods pasta","dairy eggs, produce",0.07377431906614786,0.568249027237354,0.058521400778210116,0.7932489451476794,1.3959530190561054,1.0,0.016599215733773418,2.088264909076472,0.30623585522905156,0.10029341157642038,0.521133551756972,0.4481172142884384
"beverages, dry goods pasta",snacks,0.09268482490272374,0.4424124513618677,0.057198443579766535,0.6171284634760704,1.3949165797128418,1.0,0.016193522990507046,1.4563306369035425,0.3120318716731053,0.11968734733756717,0.31334274328925404,0.37320803121033075
"dairy eggs, meat seafood","produce, snacks",0.13494163424124514,0.3476264591439689,0.06536964980544747,0.4844290657439447,1.393533354557799,1.0,0.01846036730306288,1.2653419685059937,0.32645157559245364,0.15668718522663683,0.20969980851839304,0.3362373669888293
"deli, pantry","dairy eggs, produce",0.10194552529182879,0.568249027237354,0.08070038910505836,0.7916030534351145,1.3930565922543443,1.0,0.022769943526775575,2.0717720671028066,0.31418369546869807,0.13689768976897693,0.5173214197262476,0.4668094697468643
"canned goods, snacks","dairy eggs, produce",0.1048249027237354,0.568249027237354,0.08295719844357977,0.7913882702301411,1.3926786185233244,1.0,0.023390549440566857,2.069639004666492,0.31497664611189613,0.14057760780693657,0.5168239496137912,0.4686878354711374
"dry goods pasta, snacks","dairy eggs, produce",0.09852140077821012,0.568249027237354,0.0778988326848249,0.7906793048973144,1.3914309871172954,1.0,0.021914142530545515,2.062629175537773,0.31206000491221497,0.1322849213691027,0.5151818795837222,0.463882517417159
"bakery, pantry",snacks,0.12381322957198443,0.4424124513618677,0.07610894941634241,0.6147077309868008,1.3894449152472101,1.0,0.021332435010371097,1.44718073390419,0.31989541291302354,0.15528739282311843,0.30900130400284576,0.39336969662796506
"beverages, pantry, produce",snacks,0.14233463035019456,0.4424124513618677,0.08739299610894942,0.6139967195188628,1.3878377917005078,1.0,0.02442238338203455,1.4445150516418472,0.32583185520591584,0.1757158504146456,0.3077261473576256,0.40576704929329244
"canned goods, pantry","dairy eggs, produce",0.10194552529182879,0.568249027237354,0.08038910505836576,0.7885496183206107,1.3876831820624278,1.0,0.022458659480082972,2.0418547809352567,0.31108849894554236,0.1362976645995514,0.5102492060958629,0.4650088546273007
"bakery, produce","beverages, dairy eggs",0.2380544747081712,0.3242023346303502,0.1070817120622568,0.44982020268061457,1.387467499866994,1.0,0.029903895592666055,1.2283214844716333,0.36651228703151695,0.23525388955376986,0.18588088489704022,0.39005652476805575
"beverages, canned goods, produce",snacks,0.08583657587548638,0.4424124513618677,0.052684824902723734,0.6137805983680871,1.387349285669291,1.0,0.014709654953140854,1.4437067280466198,0.3054169272169683,0.11078383243331696,0.30733854696858603,0.3664329552966205
"beverages, frozen","pantry, produce",0.17571984435797666,0.291284046692607,0.0709727626459144,0.4038972542072631,1.3866095956621243,1.0,0.019788375297127896,1.1889157671382566,0.3382545002517624,0.17921006091570055,0.15889752021119258,0.3237760382711442
"breakfast, dairy eggs",frozen,0.13229571984435798,0.35089494163424123,0.06428015564202334,0.48588235294117643,1.3846946629616583,1.0,0.017858256748777418,1.2625613263407205,0.32017720062107075,0.15344603381014302,0.2079592657108401,0.33453576507116484
"canned goods, frozen, produce",snacks,0.0866147859922179,0.4424124513618677,0.052996108949416344,0.6118598382749326,1.3830077259160747,1.0,0.01467664915441566,1.436562364894077,0.3031998285477719,0.11132908288376656,0.3038937783437382,0.3658243782403687
"dairy eggs, snacks","pantry, produce",0.329727626459144,0.291284046692607,0.13276264591439688,0.4026433797498229,1.382304950517025,1.0,0.036718248573029105,1.1864201873423246,0.4126242413625685,0.2719158431622569,0.15712830018504714,0.42921375506326304
"pantry, produce","dairy eggs, snacks",0.291284046692607,0.329727626459144,0.13276264591439688,0.4557841303767032,1.382304950517025,1.0,0.036718248573029105,1.2316295994911262,0.3902418569074121,0.2719158431622569,0.18806758102178517,0.42921375506326304
"dairy eggs, produce, snacks",pantry,0.27719844357976653,0.34653696498054476,0.13276264591439688,0.4789444132509826,1.3820875163429431,1.0,0.036703138578933814,1.2541138635448812,0.38247955485680063,0.27040735457283244,0.20262423606944457,0.4310284608361358
canned goods,frozen,0.2,0.35089494163424123,0.09696498054474709,0.4848249027237354,1.3816810822798846,1.0,0.026785992217898832,1.2599697885196375,0.3453049759229534,0.21361220641179499,0.2063301762378612,0.38058055958985615
"deli, snacks",pantry,0.13712062256809338,0.34653696498054476,0.06560311284046692,0.478433598183882,1.3806134598389588,1.0,0.018085748459477052,1.2528856014192384,0.3194934431589236,0.15692479523454952,0.20184253145919773,0.3338720876614447
"breakfast, dairy eggs","beverages, produce",0.13229571984435798,0.34054474708171206,0.06217898832684825,0.47,1.3801416819012797,1.0,0.017126375872458327,1.244255194185449,0.31743154279171837,0.15141178700018948,0.1963063488317205,0.3262934186471663
"canned goods, frozen","dairy eggs, produce",0.09696498054474709,0.568249027237354,0.07603112840466926,0.7841091492776886,1.3798688808844561,1.0,0.02093087253402777,1.9998576656589475,0.30485358347119923,0.12904504028529917,0.49996441388217355,0.4589540542334759
"breakfast, frozen","dairy eggs, produce",0.07385214007782101,0.568249027237354,0.0578988326848249,0.7839831401475237,1.379647131045697,1.0,0.015932425926206306,1.9986910885451266,0.2971199221534651,0.09910749966697749,0.49967255783988457,0.4429365166637372
"deli, produce","beverages, dairy eggs",0.2056809338521401,0.3242023346303502,0.09198443579766537,0.44721906923950056,1.37944432062592,1.0,0.02530219685385092,1.222541567126615,0.3462971316091922,0.21005864581482134,0.18203190231777777,0.36547223265143536
bakery,"dairy eggs, snacks",0.28249027237354085,0.329727626459144,0.12848249027237355,0.4548209366391185,1.379383770548188,1.0,0.035337643264848825,1.2294536209971234,0.38332385158012433,0.2656048906048906,0.18663056261612357,0.42224171684445894
"dairy eggs, meat seafood",frozen,0.13494163424124514,0.35089494163424123,0.06529182879377432,0.48385236447520186,1.3789094884689164,1.0,0.017941491922663477,1.2575957220181293,0.31765398671545186,0.15525536639526277,0.20483190067214294,0.3349623321599784
breakfast,snacks,0.16124513618677042,0.4424124513618677,0.09836575875486381,0.61003861003861,1.378891141424123,1.0,0.02702890278429651,1.4298532187849136,0.3276041678900527,0.1946711843523795,0.3006275141655463,0.416189049962137
"dairy eggs, deli, produce",snacks,0.17042801556420234,0.4424124513618677,0.1038910505836576,0.6095890410958904,1.3778749653618632,1.0,0.0284915744371603,1.4282067035292512,0.33058582962666283,0.20412844036697245,0.2998212390903269,0.42220876856905337
breakfast,"frozen, produce",0.16124513618677042,0.2906614785992218,0.0645136186770428,0.40009652509652516,1.376503439756452,1.0,0.017645868976063232,1.1824210911845634,0.32610435276613386,0.16653274407392527,0.15427760257710896,0.3110255048508061
canned goods,"dairy eggs, snacks",0.2,0.329727626459144,0.09073929961089494,0.4536964980544747,1.3759735662025017,1.0,0.02479377431906614,1.2269230769230768,0.34155231560891924,0.20670093954972524,0.1849529780564263,0.3644456056474875
"beverages, frozen, pantry","dairy eggs, produce",0.07953307392996109,0.568249027237354,0.06217898832684825,0.7818003913894325,1.3758059475971252,1.0,0.0169843964329513,1.9786972832440544,0.29675515937024777,0.10617940199335547,0.49461698438251755,0.4456112337664774
"canned goods, dry goods pasta","dairy eggs, produce",0.06669260700389106,0.568249027237354,0.052140077821011675,0.7817969661610268,1.375799919908134,1.0,0.014242068767127442,1.9786662227678475,0.29266898227946414,0.08946454800373883,0.49460905103986924,0.4367763247677224
"bakery, dairy eggs, produce",pantry,0.20070038910505836,0.34653696498054476,0.0954863813229572,0.47576580069794494,1.372915009873926,1.0,0.025936277612075884,1.2465097391384432,0.3398260045989226,0.21136950904392762,0.19775997844094229,0.37565518869390846
"frozen, pantry",snacks,0.1452918287937743,0.4424124513618677,0.08824902723735409,0.6073915372254955,1.3729078721807595,1.0,0.023970113097851603,1.4202127603102228,0.31779151714506365,0.17669055780617016,0.2958801470129264,0.40343191637000375
"beverages, dairy eggs, frozen",pantry,0.14186770428015563,0.34653696498054476,0.06747081712062257,0.4755896873285793,1.3724068003979888,1.0,0.018308413450619995,1.2460911222180617,0.3162135636665754,0.16028840820854134,0.19749047066479028,0.33514494471975786
"beverages, produce, snacks",pantry,0.18396887159533074,0.34653696498054476,0.08739299610894942,0.4750423011844332,1.3708272109184743,1.0,0.02364098169540796,1.2447917927364964,0.3314989463965778,0.1972251492799438,0.1966528010265531,0.3636159181646397
"beverages, deli, produce",pantry,0.10731517509727627,0.34653696498054476,0.050972762645914396,0.47498187092095717,1.3706528276070737,1.0,0.013784087571348538,1.2446485155964486,0.3029295914489974,0.1265211512458953,0.1965603240841133,0.31103685955659355
"bakery, beverages",snacks,0.14264591439688715,0.4424124513618677,0.0864591439688716,0.6061102018548827,1.3700116260044404,1.0,0.023350815303789615,1.4155927654483333,0.3150147546296792,0.17340408927735293,0.2935821484766564,0.4007683814903262
"beverages, dry goods pasta","dairy eggs, produce",0.09268482490272374,0.568249027237354,0.07214007782101167,0.778337531486146,1.3697120350036944,1.0,0.019472016230374416,1.9477856384860273,0.29749258250428645,0.1225218080888184,0.48659648154235347,0.45264452580880843
"beverages, frozen",snacks,0.17571984435797666,0.4424124513618677,0.1064591439688716,0.6058458813108946,1.3694141732357072,1.0,0.028718496873533284,1.4146434660953962,0.32726826270737264,0.20806083650190116,0.29310810535170906,0.4232395633467402
"canned goods, dairy eggs, pantry",snacks,0.0864591439688716,0.4424124513618677,0.05237354085603113,0.6057605760576058,1.3692213548531635,1.0,0.01412293903011401,1.4143373665227512,0.29517880670304736,0.10991344112363223,0.29295511546967684,0.36207114115105443
"dairy eggs, deli, produce",pantry,0.17042801556420234,0.34653696498054476,0.08070038910505836,0.4735159817351598,1.3664227184587476,1.0,0.02164078184378264,1.241183041363926,0.32325350402825287,0.1849803781662504,0.1943170614858644,0.35319634703196345
"breakfast, produce",pantry,0.13003891050583657,0.34653696498054476,0.061556420233463034,0.47336923997606223,1.3659992664927914,1.0,0.016493130857393748,1.240837194906261,0.3079852518306572,0.14832177011063188,0.19409250133290454,0.32550114817127834
"canned goods, frozen",snacks,0.09696498054474709,0.4424124513618677,0.05859922178988327,0.6043338683788122,1.3659965186750638,1.0,0.0157007070508259,1.4092374961523588,0.2967035683532674,0.12188410488831336,0.29039640037232894,0.36839384711816603
"bakery, dairy eggs","beverages, produce",0.23027237354085603,0.34054474708171206,0.1070817120622568,0.4650219668807029,1.3655238287059033,1.0,0.028663664854880463,1.232677254191544,0.34775976751239673,0.23091122671589193,0.18875764390099506,0.3897321900217043
"dairy eggs, deli",snacks,0.19011673151750974,0.4424124513618677,0.11478599221789883,0.6037658616455177,1.3647126336226743,1.0,0.03067598298233129,1.407217336077435,0.329979658411141,0.22170449421313693,0.2893777141863088,0.43161028350525665
"deli, frozen","dairy eggs, produce",0.11229571984435797,0.568249027237354,0.0870817120622568,0.7754677754677755,1.3646618617859374,1.0,0.023269778497781946,1.9228909064706732,0.30102112643781354,0.14673485444531864,0.4799496962438563,0.46435673079058454
"beverages, deli, snacks","dairy eggs, produce",0.07992217898832685,0.568249027237354,0.06194552529182879,0.7750730282375852,1.3639671888322336,1.0,0.016529824827022366,1.91951622955514,0.2900238739158026,0.10566839240674367,0.47903540246088133,0.44204212901882
"bakery, frozen","dairy eggs, produce",0.12731517509727627,0.568249027237354,0.09867704280155642,0.7750611246943765,1.3639462410740535,1.0,0.02633031839997578,1.9194146506513279,0.30576133145870504,0.1653194263363755,0.47900783206970765,0.4743560895999957
"bakery, breakfast","dairy eggs, produce",0.06459143968871596,0.568249027237354,0.05003891050583657,0.7746987951807228,1.3633086165533126,1.0,0.013334887734863507,1.9163278470213692,0.2848919504299469,0.08585926024836427,0.47816862257972037,0.43137843073196647
"beverages, dairy eggs, snacks",pantry,0.1793774319066148,0.34653696498054476,0.0845136186770428,0.4711496746203904,1.3595942777615129,1.0,0.022352707838120177,1.2356294468579527,0.32229976414332323,0.1914668547249647,0.1906958817282383,0.35751510230008965
"frozen, meat seafood","dairy eggs, produce",0.07813229571984436,0.568249027237354,0.06031128404669261,0.7719123505976097,1.3584050541193213,1.0,0.01591268300806977,1.892916928618763,0.2862043537222311,0.10290798034789538,0.4717147990589914,0.4390238279966958
"dairy eggs, meat seafood, produce",pantry,0.12272373540856031,0.34653696498054476,0.0577431906614786,0.4705136334812936,1.3577588570030592,1.0,0.015214879861920695,1.234145157156504,0.30035258254881364,0.1403177004538578,0.18972254260267032,0.3185714360983832
"dry goods pasta, frozen","dairy eggs, produce",0.09291828793774319,0.568249027237354,0.07167315175097276,0.7713567839195979,1.3574273724139734,1.0,0.018872425017789823,1.8883174413135502,0.29028513365779934,0.1215841584158416,0.47042802331774225,0.44874330568206683
"bakery, pantry","dairy eggs, produce",0.12381322957198443,0.568249027237354,0.0954863813229572,0.771213073538655,1.3571744720585754,1.0,0.025129634059561853,1.8871313122674995,0.3003641096902431,0.16005739629533006,0.4700951685241018,0.4696246140084401
"beverages, canned goods",snacks,0.09750972762645914,0.4424124513618677,0.058521400778210116,0.6001596169193935,1.356561315288339,1.0,0.015381883147360297,1.39452534619477,0.2912408335611375,0.12156482379566763,0.282910129436735,0.36621877064087527
dry goods pasta,"beverages, dairy eggs",0.18054474708171206,0.3242023346303502,0.07937743190661478,0.4396551724137931,1.3561135298889202,1.0,0.020844403397477625,1.2060389105058367,0.3204550956184943,0.18660812294182214,0.17083935577121617,0.342247173340838
"bakery, beverages",pantry,0.14264591439688715,0.34653696498054476,0.06700389105058366,0.46972176759410805,1.3554737735423958,1.0,0.01757180880861179,1.2323022049286643,0.3058836217325205,0.15870967741935485,0.1885107435493972,0.33153728173103114
"frozen, snacks",pantry,0.18801556420233462,0.34653696498054476,0.08824902723735409,0.46937086092715236,1.3544611639150927,1.0,0.023094684249572298,1.2314872797246519,0.3222956154398236,0.19773321708805577,0.18797374811407735,0.36201532042539963
canned goods,"produce, snacks",0.2,0.3476264591439689,0.09416342412451362,0.4708171206225681,1.3543765390642488,1.0,0.02463813229571983,1.232794117647059,0.3270661157024791,0.20765402436931524,0.18883454610521289,0.3708462142177089
deli,frozen,0.23665369649805448,0.35089494163424123,0.11229571984435797,0.47451496218349226,1.352299237981343,1.0,0.029255134824145712,1.235249363260496,0.3412850729600653,0.23628622891763548,0.1904468605752159,0.3972707878116397
"bakery, dairy eggs",frozen,0.23027237354085603,0.35089494163424123,0.10926070038910506,0.4744846231835079,1.3522127762049405,1.0,0.028459289315508188,1.235178049970598,0.3383942667382159,0.23153034300791558,0.19040012083779848,0.392930934346245
"meat seafood, pantry","dairy eggs, produce",0.07517509727626459,0.568249027237354,0.0577431906614786,0.7681159420289856,1.3517241653071028,1.0,0.015025014761767784,1.8619260700389113,0.2813549849805987,0.09859154929577466,0.4629217474896296,0.4348659688233123
"dairy eggs, snacks","beverages, produce",0.329727626459144,0.34054474708171206,0.15167315175097276,0.45999527967901815,1.350763104176276,1.0,0.03938614059259034,1.2212027563875811,0.3874212123535383,0.2924669867947179,0.18113515976815944,0.4526895959638235
"beverages, produce","dairy eggs, snacks",0.34054474708171206,0.329727626459144,0.15167315175097276,0.4453839122486289,1.3507631041762758,1.0,0.03938614059259034,1.208533954105804,0.39377612721277144,0.2924669867947179,0.17255117524612573,0.4526895959638235
"beverages, pantry, snacks","dairy eggs, produce",0.09976653696498054,0.568249027237354,0.07657587548638133,0.7675507020280812,1.3507294605670834,1.0,0.019883637905191605,1.8573984801399739,0.28843550753972275,0.12947368421052635,0.4616125668819112,0.4511541513427177
"dairy eggs, meat seafood","beverages, produce",0.13494163424124514,0.34054474708171206,0.062023346303501946,0.4596309111880046,1.3496931464272988,1.0,0.01606968160002422,1.2203793047602043,0.2995067866500094,0.1500094108789761,0.18058263025322857,0.32088035504555623
"breakfast, pantry","dairy eggs, produce",0.0711284046692607,0.568249027237354,0.05455252918287938,0.7669584245076587,1.3496871754209006,1.0,0.014133882420627117,1.8526778831223405,0.2789272219311364,0.09328010645375914,0.4602407633243358,0.431479760048954
"meat seafood, snacks","dairy eggs, produce",0.08529182879377432,0.568249027237354,0.06536964980544747,0.7664233576642335,1.3487455691571353,1.0,0.016902651062090268,1.8484338521400776,0.2826806679792897,0.11114051336332365,0.45900146827422517,0.44073016691757283
"beverages, pantry",frozen,0.16824902723735408,0.35089494163424123,0.07953307392996109,0.47271045328399636,1.347156647748803,1.0,0.020495341337491868,1.2310220492866406,0.30982329616696164,0.18091697645600993,0.18766686544771052,0.34968412440203367
"beverages, dairy eggs","produce, snacks",0.3242023346303502,0.3476264591439689,0.15167315175097276,0.46783485357657223,1.3457975975954675,1.0,0.03897184211721599,1.2258855079865698,0.380211751576769,0.29159186116098146,0.18426313592496157,0.45207278832846964
"produce, snacks","beverages, dairy eggs",0.3476264591439689,0.3242023346303502,0.15167315175097276,0.4363107230803671,1.3457975975954675,1.0,0.03897184211721599,1.1988833086601371,0.3938636348195946,0.29159186116098146,0.165890464254113,0.45207278832846964
"dairy eggs, frozen, produce",pantry,0.23813229571984434,0.34653696498054476,0.11105058365758755,0.46633986928104576,1.3457146463645717,1.0,0.028528940634983124,1.2244928886463766,0.33719819073708357,0.23447255997371014,0.18333539600588755,0.39339899370182985
"frozen, pantry","dairy eggs, produce",0.1452918287937743,0.568249027237354,0.11105058365758755,0.7643277986073916,1.3450578214331668,1.0,0.02848864327998911,1.8319978776087735,0.3001463496397983,0.18431929733918886,0.4541478392402637,0.47987685465839314
"breakfast, dairy eggs",pantry,0.13229571984435798,0.34653696498054476,0.06163424124513619,0.46588235294117647,1.3443943937332399,1.0,0.01578888401035595,1.2234440082963367,0.2952280654074376,0.14773363178511473,0.18263525488795015,0.3218699885074173
"dairy eggs, pantry, produce",frozen,0.23610894941634242,0.35089494163424123,0.11105058365758755,0.47033618984838493,1.3403903392219443,1.0,0.028201147632818058,1.2255038874186133,0.332440949918586,0.23332243296272073,0.18400911635915917,0.3934071723249465
"beverages, pantry",snacks,0.16824902723735408,0.4424124513618677,0.09976653696498054,0.5929694727104533,1.3403091863376122,1.0,0.025331072385653075,1.3698912274495934,0.30526383854755385,0.1952779893373953,0.270015034798231,0.40923759475452304
"dairy eggs, meat seafood",pantry,0.13494163424124514,0.34653696498054476,0.06264591439688716,0.4642445213379469,1.3396681112042708,1.0,0.015883650017411315,1.2197038780664535,0.29309752156256214,0.14957264957264957,0.18012886735651037,0.3225107628023667
dry goods pasta,"beverages, produce",0.18054474708171206,0.34054474708171206,0.08233463035019455,0.4560344827586207,1.3391323362541763,1.0,0.020851065118321244,1.212310766062146,0.3090441029949536,0.18765519687832566,0.17512899497855508,0.3489038958582866
"dairy eggs, frozen","beverages, produce",0.27206225680933854,0.34054474708171206,0.12396887159533074,0.45566361556064067,1.338043295236342,1.0,0.03131949915971474,1.2114847946412688,0.347062685114384,0.25370281892021024,0.1745666108041341,0.409847347085622
"beverages, canned goods","dairy eggs, produce",0.09750972762645914,0.568249027237354,0.07400778210116732,0.758978451715882,1.3356440844356456,1.0,0.018597974231252562,1.791337645270184,0.2784490386804594,0.12506575486586008,0.44175794963033227,0.4446083712975466
"bakery, snacks","dairy eggs, produce",0.15105058365758756,0.568249027237354,0.11455252918287938,0.7583719732096857,1.3345768085106084,1.0,0.028718181955820682,1.7868414459110786,0.2953047593331394,0.18942221078368293,0.4403532544600689,0.4799802895355468
"beverages, meat seafood","dairy eggs, produce",0.0817898832684825,0.568249027237354,0.062023346303501946,0.758325404376784,1.3344948570585695,1.0,0.015546324698330026,1.786497135328901,0.272979772119854,0.10547908946532558,0.4402453940594222,0.4337367914789973
"bakery, dairy eggs",pantry,0.23027237354085603,0.34653696498054476,0.1064591439688716,0.46231835079418726,1.3341097704256246,1.0,0.026661254523157055,1.2153344567080882,0.3253572862328031,0.22634017207147583,0.17718123230978994,0.3847634870970712
"deli, snacks","dairy eggs, produce",0.13712062256809338,0.568249027237354,0.1038910505836576,0.757661748013621,1.3333269600075364,1.0,0.02597239019515815,1.7816047166458604,0.28972347876842275,0.17272609651960152,0.43870826639780636,0.47024418542833885
"bakery, produce",frozen,0.2380544747081712,0.35089494163424123,0.11136186770428015,0.4677999346191566,1.3331623774353876,1.0,0.027829756695786467,1.2196636201110909,0.32798122264767615,0.23317581880397584,0.18010180552165955,0.3925826020401172
bakery,"produce, snacks",0.28249027237354085,0.3476264591439689,0.1308171206225681,0.4630853994490358,1.3321350756481105,1.0,0.03261602749473874,1.2150415358170308,0.34748709901786057,0.26200124688279297,0.1769828680567947,0.419700299903609
"canned goods, dairy eggs","beverages, produce",0.16319066147859923,0.34054474708171206,0.07400778210116732,0.45350500715307585,1.3317046028146766,1.0,0.018434059561840452,1.20669953348137,0.29765767076666444,0.17222021006881566,0.1712932902899486,0.3354133810902491
deli,"beverages, produce",0.23665369649805448,0.34054474708171206,0.10731517509727627,0.4534692535350214,1.3315996133283878,1.0,0.026724001877394057,1.2066205921326796,0.32622613306466786,0.2283868830738655,0.17123907339214356,0.38429861214228217
frozen,"dairy eggs, snacks",0.35089494163424123,0.329727626459144,0.15392996108949417,0.4386781991572411,1.330425975730599,1.0,0.038230204847915936,1.1940964568533068,0.3826207088669526,0.29225768321513,0.16254671533386136,0.45275897212995403
"dairy eggs, snacks",frozen,0.329727626459144,0.35089494163424123,0.15392996108949417,0.46683974510266696,1.330425975730599,1.0,0.038230204847915936,1.2174670793695084,0.37053748202243714,0.29225768321513,0.1786225541984499,0.45275897212995403
deli,"beverages, dairy eggs",0.23665369649805448,0.3242023346303502,0.10194552529182879,0.43077934889838865,1.3287361097801955,1.0,0.025221844388257197,1.1872332180179692,0.324105997062987,0.22214685433271153,0.15770550821560272,0.37261483047415833
"meat seafood, produce",frozen,0.1508171206225681,0.35089494163424123,0.07027237354085603,0.4659442724458204,1.3278740077464608,1.0,0.017351408802555673,1.2154257034906668,0.2907695267972837,0.16287878787878787,0.17724300454727157,0.33310520342184563
"bakery, produce",pantry,0.2380544747081712,0.34653696498054476,0.10941634241245136,0.4596273291925466,1.326344302745166,1.0,0.026921667247043868,1.2092821682543942,0.32292066348853204,0.230265312807075,0.17306313923118066,0.3876847627323613
"bakery, dairy eggs, produce, snacks",beverages,0.11455252918287938,0.4526070038910506,0.06863813229571984,0.5991847826086957,1.323852210543628,1.0,0.01679085527411467,1.3656991360548705,0.27627689031902675,0.13768342179206994,0.2677743043107392,0.375417700795407
"bakery, frozen, pantry, produce",dairy eggs,0.05626459143968872,0.6887937743190662,0.051284046692607006,0.9114799446749654,1.3232987559680607,1.0,0.01252934639434359,3.5156578307392983,0.25887843789795223,0.0739203589455973,0.7155582118212817,0.4929674042660783
bakery,"beverages, dairy eggs",0.28249027237354085,0.3242023346303502,0.12116731517509728,0.4289256198347108,1.3230182944973676,1.0,0.029583309361231824,1.183379414033685,0.34027769070338015,0.249559224234653,0.1549624844398933,0.4013327091012248
"dairy eggs, dry goods pasta, produce",snacks,0.13315175097276263,0.4424124513618677,0.0778988326848249,0.5850379894798364,1.3223813834328757,1.0,0.018990840133840038,1.3437074587603444,0.2812355074676649,0.1565285379202502,0.255790392856371,0.380557693068854
"deli, produce",snacks,0.2056809338521401,0.4424124513618677,0.12031128404669261,0.5849413545213772,1.3221629561301138,1.0,0.029315477902769158,1.3433946135374508,0.3067578106038129,0.22795635505750517,0.25561708382410286,0.42844253302146257
"dairy eggs, deli",pantry,0.19011673151750974,0.34653696498054476,0.0870817120622568,0.4580433892754809,1.3217735351874982,1.0,0.021199236930157905,1.2057478810819706,0.3005874491742814,0.19369915180889732,0.17063922260211137,0.3546673267958361
"bakery, deli, produce, snacks",dairy eggs,0.05727626459143969,0.6887937743190662,0.052140077821011675,0.9103260869565217,1.3216235699233199,1.0,0.012688543354176442,3.4704209409267768,0.2581402053624891,0.07513737804194237,0.7118505169770702,0.49301187411886643
"bakery, frozen, produce, snacks",dairy eggs,0.0709727626459144,0.6887937743190662,0.06459143968871596,0.9100877192982456,1.321277504573772,1.0,0.015705842631985344,3.461220461231849,0.26173260641830176,0.09291391469830963,0.7110845693879609,0.501931217009873
"bakery, beverages","dairy eggs, produce",0.14264591439688715,0.568249027237354,0.1070817120622568,0.7506819421713039,1.3210439546564305,1.0,0.02602330996684281,1.7317276434878122,0.28345688270347524,0.17734244103621602,0.4225419893477389,0.4695617325208752
"beverages, dairy eggs, produce",frozen,0.2676264591439689,0.35089494163424123,0.12396887159533074,0.4632160511776679,1.320098970422052,1.0,0.030060100834229136,1.2092482642035993,0.3310892950730213,0.2506687647521637,0.17303995415813844,0.40825473217566033
"canned goods, pantry, produce",snacks,0.0930739299610895,0.4424124513618677,0.054319066147859925,0.5836120401337792,1.3191582613402046,1.0,0.013142000635891535,1.3391058397012172,0.2667701929020276,0.11289018275917839,0.25323303778353984,0.353195641878675
"dairy eggs, deli, produce, snacks",beverages,0.1038910505836576,0.4526070038910506,0.06194552529182879,0.59625468164794,1.3173783801884509,1.0,0.014923708156065946,1.3557878475054683,0.26884749409225883,0.12525570416994494,0.262421475572367,0.36655925279095763
"dairy eggs, dry goods pasta, snacks",beverages,0.08536964980544746,0.4526070038910506,0.05089494163424124,0.5961713764813127,1.3171943238969857,1.0,0.012256040212569458,1.355508164179498,0.2632873225679123,0.10448953506949991,0.262269290273652,0.35430989731906076
"frozen, produce","beverages, dairy eggs",0.2906614785992218,0.3242023346303502,0.12396887159533074,0.4265060240963855,1.3155550671239926,1.0,0.029735741646353453,1.1783866854134648,0.33815248348937454,0.25253646163601773,0.1513821291615101,0.40444360254267187
"beverages, deli","dairy eggs, produce",0.12311284046692607,0.568249027237354,0.09198443579766537,0.7471554993678887,1.3148381493943264,1.0,0.022025683961907072,1.7075750972762647,0.27306833600925495,0.15346663204362504,0.4143742189757337,0.45451447934705036
"meat seafood, produce","dairy eggs, snacks",0.1508171206225681,0.329727626459144,0.06536964980544747,0.43343653250773995,1.314529016456091,1.0,0.015641078593165672,1.1830490527524398,0.28176646941767897,0.15745079662605432,0.15472651140420968,0.31584500687223205
