Customer_ID,Preferred_Login_Device,City_Tier,Preferred_Payment_Mode,Hours_Spend_On_Website,Total_Devices_Registered,Satisfaction_Score,Marital_Status,Complain_Count_In_Last_Month,Order_Amount_Hike_From_Last_Year,Discount_Coupon_Used_Count,Days_Since_Last_Order,Average_Cash_Back,Churn,Customer_Gender,Customer_Residence_Type,Customer_Qualification,Customer_Income,Loyalty_Engagement_Score,Total_Subscriptions,Membership_Type,Customer_Live_Time_Value,Customer_Age,Total_Amount_Spent,Total_Returns,Preferred_Order_Category,Preferred_Order_Category_Name,Total_Orders_This_Month,Purchase_Intensity,Recency,Avg_Spend_Per_Order,KMeans_Segment,Segment_Label,Cultural_Eco_Alignment,Emotional_Guilt_Score,Emotional_Pride_Score,Social_Influence_Score,Green_Knowledge_Level,Time_Spent_on_Green_Products,Clicks_on_Green_Products,Previous_Green_Purchases,Referral_Source,Product_Category,Green_Product_Rating,Green_Consumption_Score,Green_Purchase_Made,Pred_Green_Class,Pred_Green_Score,Eco_Segment
1398,Mobile Phone,1,Debit Card,2,4,5,Married,0,13,0,9,160,0,Male,Urban,Bachelor,5K-10K,7183,More than 1,Platinum,98616,61,7098,0,4,produce,2,14.196,9,2366.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
2805,Computer,1,Debit Card,3,4,3,Divorced,1,17,1,3,154,1,Female,Rural,High School,More than 10K,0,More than 1,Platinum,59712,55,10116,2,1,frozen,1,10.116,3,5058.0,2,High-Value Customers,,,,,,,,,,,,,,,,
4199,Mobile Phone,1,Credit Card,4,4,5,Married,1,14,2,5,324,1,Female,Urban,High School,5K-10K,16149,More than 1,Gold,346668,30,601,0,16,dairy eggs,3,1.803,5,150.25,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2335,Mobile Phone,1,Credit Card,3,1,5,Married,0,18,1,0,155,0,Male,Urban,Bachelor,2K-5K,12883,1,Platinum,186696,57,13500,0,16,dairy eggs,1,13.5,0,6750.0,2,High-Value Customers,,,,,,,,,,,,,,,,
4687,Mobile Phone,1,Credit Card,4,5,5,Single,0,20,2,3,150,0,Male,Rural,Bachelor,5K-10K,5200,More than 1,Platinum,68556,64,7048,1,4,produce,3,21.144,3,1762.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
4242,Mobile Phone,2,UPI,3,4,1,Married,0,20,2,3,162,0,Male,Urban,High School,5K-10K,11338,More than 1,Gold,263328,42,14125,2,4,produce,2,28.25,3,4708.333333333333,2,High-Value Customers,,,,,,,,,,,,,,,,
3180,Mobile Phone,1,Debit Card,3,4,2,Divorced,0,15,2,10,303,0,Male,Rural,Bachelor,More than 10K,0,1,Platinum,69240,30,5122,3,4,produce,4,20.488,10,1024.4,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
3476,Mobile Phone,1,Debit Card,3,4,3,Married,0,17,1,8,194,0,Male,Urban,High School,5K-10K,0,More than 1,Platinum,58464,47,25454,5,4,produce,3,76.362,8,6363.5,2,High-Value Customers,,,,,,,,,,,,,,,,
4116,Computer,3,Credit Card,3,4,1,Married,0,14,2,2,149,0,Male,Urban,High School,5K-10K,2998,More than 1,Gold,96024,57,9949,0,4,produce,3,29.847,2,2487.25,3,Value Seeking Customers,,,,,,,,,,,,,,,,
2948,Mobile Phone,3,E wallet,3,5,5,Divorced,0,13,2,4,168,0,Male,Rural,High School,5K-10K,2649,More than 1,Platinum,68052,33,5672,2,7,beverages,3,17.016,4,1418.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
4947,Mobile Phone,1,Debit Card,3,5,3,Single,0,13,2,3,171,0,Male,Urban,Bachelor,2K-5K,5789,1,Platinum,67824,65,13547,1,4,produce,4,54.188,3,2709.4,3,Value Seeking Customers,,,,,,,,,,,,,,,,
37,Mobile Phone,1,CC,3,3,2,Divorced,0,11,0,2,127,0,Male,Urban,High School,5K-10K,2634,1,Platinum,55656,44,8850,0,19,snacks,2,17.7,2,2950.0,3,Value Seeking Customers,9.0,3.0,2.0,4.0,10.0,6.0,2.0,7.0,Social Media,Non-Eco-Friendly,1.0,0.53,1.0,1.0,0.5,Eco_Conscious
1394,Mobile Phone,1,COD,3,3,1,Married,0,17,2,7,133,0,Female,Urban,High School,5K-10K,7614,More than 1,Gold,290508,22,12287,4,4,produce,3,36.861,7,3071.75,1,At-Risk Customers,,,,,,,,,,,,,,,,
2310,Mobile Phone,3,E wallet,3,3,3,Married,0,13,0,0,182,1,Male,Rural,Bachelor,5K-10K,5383,1,Gold,54720,45,9070,3,4,produce,3,27.21,0,2267.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
3100,Mobile Phone,1,Debit Card,3,4,4,Single,0,20,4,3,229,0,Male,Urban,Bachelor,5K-10K,2855,1,Platinum,33960,27,6976,1,4,produce,1,6.976,3,3488.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1590,Mobile Phone,3,Credit Card,3,3,3,Single,0,16,1,3,149,0,Female,Urban,Bachelor,5K-10K,5657,More than 1,Silver,205464,57,10891,4,4,produce,1,10.891,3,5445.5,2,High-Value Customers,,,,,,,,,,,,,,,,
458,Mobile Phone,1,Debit Card,2,3,2,Divorced,1,19,1,2,124,0,Female,Urban,Bachelor,2K-5K,6386,More than 1,Platinum,168204,54,12102,3,13,pantry,3,36.306,2,3025.5,3,Value Seeking Customers,3.0,3.0,6.0,8.0,6.0,13.0,2.0,1.0,Ads,Non-Eco-Friendly,1.0,0.46,0.0,0.0,0.47,Low_Interest
3648,Computer,1,Credit Card,4,4,4,Married,0,19,1,13,245,0,Male,Rural,Bachelor,5K-10K,2699,1,Platinum,35676,22,12685,3,4,produce,3,38.055,13,3171.25,1,At-Risk Customers,,,,,,,,,,,,,,,,
2270,Mobile Phone,3,Credit Card,3,3,1,Married,1,17,3,8,178,0,Female,Urban,High School,2K-5K,0,More than 1,Platinum,64716,34,21185,4,4,produce,4,84.74,8,4237.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
1632,Mobile Phone,1,CC,2,4,1,Single,0,13,1,1,120,0,Female,Urban,High School,2K-5K,15054,More than 1,Silver,102396,20,13288,2,16,dairy eggs,1,13.288,1,6644.0,2,High-Value Customers,,,,,,,,,,,,,,,,
3831,Mobile Phone,1,Credit Card,4,5,4,Married,1,21,2,1,158,0,Female,Urban,Bachelor,5K-10K,0,More than 1,Platinum,31668,31,11110,1,16,dairy eggs,4,44.44,1,2222.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
684,Mobile Phone,1,Credit Card,2,4,3,Divorced,0,13,1,0,287,0,Male,Urban,Bachelor,2K-5K,6458,More than 1,Platinum,61716,55,7318,1,4,produce,2,14.636,0,2439.3333333333335,3,Value Seeking Customers,5.0,2.0,2.0,6.0,7.0,14.0,4.0,2.0,Social Media,Eco-Friendly,5.0,0.42,0.0,0.0,0.45,Low_Interest
1059,Mobile Phone,1,Debit Card,3,5,3,Married,0,17,1,6,164,0,Male,Urban,High School,More than 10K,3414,More than 1,Platinum,63072,39,11193,2,4,produce,2,22.386,6,3731.0,1,At-Risk Customers,1.0,1.0,10.0,6.0,9.0,13.0,3.0,1.0,Social Media,Eco-Friendly,2.0,0.48,0.0,0.0,0.47,Low_Interest
1850,Computer,1,Credit Card,2,3,5,Single,1,13,1,8,209,0,Female,Rural,Bachelor,More than 10K,0,More than 1,Gold,94752,22,25375,4,4,produce,2,50.75,8,8458.333333333334,2,High-Value Customers,,,,,,,,,,,,,,,,
2837,Computer,1,Debit Card,4,4,5,Single,1,12,10,8,158,1,Female,Urban,High School,5K-10K,3531,More than 1,Gold,61896,53,12208,1,19,snacks,3,36.624,8,3052.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
2833,Mobile Phone,2,Credit Card,3,4,4,Divorced,0,16,4,2,232,0,Female,Rural,Bachelor,5K-10K,6439,1,Platinum,35940,33,17013,4,7,beverages,1,17.013,2,8506.5,2,High-Value Customers,,,,,,,,,,,,,,,,
1011,Mobile Phone,3,E wallet,3,3,4,Single,0,13,1,0,127,1,Female,Urban,Others,5K-10K,4483,1,Silver,31392,69,12509,3,4,produce,4,50.036,0,2501.8,3,Value Seeking Customers,7.0,1.0,5.0,6.0,6.0,11.0,1.0,2.0,Organic Search,Non-Eco-Friendly,3.0,0.46,0.0,0.0,0.45,Low_Interest
3832,Mobile Phone,3,E wallet,4,5,1,Married,0,12,2,12,234,0,Male,Rural,Bachelor,5K-10K,0,1,Platinum,34680,23,10444,0,7,beverages,4,41.776,12,2088.8,1,At-Risk Customers,,,,,,,,,,,,,,,,
4063,Computer,1,COD,3,5,1,Married,0,12,1,5,170,0,Female,Urban,High School,2K-5K,5749,More than 1,Gold,88116,52,649,1,4,produce,3,1.947,5,162.25,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2013,Mobile Phone,1,Credit Card,3,4,4,Married,1,13,1,2,271,0,Male,Rural,Bachelor,More than 10K,5413,1,Gold,44328,18,1294,0,4,produce,1,1.294,2,647.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
3364,Mobile Phone,3,Debit Card,4,4,1,Single,1,22,1,3,151,0,Male,Rural,Bachelor,5K-10K,2008,More than 1,Platinum,57084,41,15476,3,16,dairy eggs,2,30.952,3,5158.666666666667,2,High-Value Customers,,,,,,,,,,,,,,,,
283,Mobile Phone,1,Debit Card,3,3,3,Single,0,15,4,13,232,0,Male,Urban,Bachelor,5K-10K,6278,1,Silver,75192,19,8850,0,1,frozen,2,17.7,13,2950.0,1,At-Risk Customers,3.0,2.0,8.0,10.0,6.0,9.0,3.0,1.0,Organic Search,Eco-Friendly,5.0,0.49,0.0,0.0,0.47,Low_Interest
1150,Mobile Phone,3,CC,2,3,5,Single,1,11,1,2,124,0,Male,Urban,High School,2K-5K,4947,1,Platinum,51732,39,24231,5,4,produce,4,96.924,2,4846.2,2,High-Value Customers,10.0,2.0,4.0,4.0,3.0,8.0,3.0,1.0,Organic Search,Non-Eco-Friendly,2.0,0.45,0.0,0.0,0.45,Low_Interest
1683,Computer,1,Credit Card,2,3,1,Married,0,18,1,2,143,0,Male,Urban,Bachelor,2K-5K,7333,1,Platinum,62472,34,8189,2,4,produce,5,40.945,2,1364.8333333333333,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
4027,Mobile Phone,1,Debit Card,4,5,4,Single,0,20,1,1,190,0,Female,Urban,Bachelor,5K-10K,3847,More than 1,Platinum,123216,21,11546,1,4,produce,4,46.184,1,2309.2,3,Value Seeking Customers,,,,,,,,,,,,,,,,
3018,Mobile Phone,1,Credit Card,4,4,2,Married,0,15,1,4,299,0,Male,Rural,Bachelor,More than 10K,2327,More than 1,Gold,54888,63,11536,3,4,produce,3,34.608,4,2884.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
3465,Computer,1,Debit Card,4,5,3,Married,0,24,4,5,232,0,Female,Urban,Bachelor,More than 10K,5058,1,Silver,32520,70,20148,2,4,produce,3,60.444,5,5037.0,2,High-Value Customers,,,,,,,,,,,,,,,,
1726,Mobile Phone,3,Debit Card,2,3,1,Married,1,14,3,11,162,0,Female,Urban,High School,2K-5K,2485,More than 1,Silver,364332,24,7931,2,4,produce,3,23.793,11,1982.75,1,At-Risk Customers,,,,,,,,,,,,,,,,
2255,Mobile Phone,1,Debit Card,3,3,3,Married,0,14,1,2,153,0,Male,Urban,High School,5K-10K,3600,More than 1,Platinum,71544,20,14961,1,19,snacks,3,44.883,2,3740.25,3,Value Seeking Customers,,,,,,,,,,,,,,,,
4155,Mobile Phone,3,E wallet,3,5,1,Single,0,21,2,6,165,0,Female,Urban,Bachelor,5K-10K,4867,More than 1,Platinum,177960,29,3312,0,14,breakfast,1,3.312,6,1656.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2670,Mobile Phone,3,Credit Card,3,4,3,Divorced,1,19,2,1,177,1,Female,Urban,High School,5K-10K,5974,More than 1,Platinum,99492,59,7959,1,16,dairy eggs,2,15.918,1,2653.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
3710,Mobile Phone,1,Debit Card,3,4,4,Single,0,12,1,12,245,0,Male,Urban,High School,5K-10K,3468,More than 1,Platinum,65724,27,7758,3,4,produce,2,15.516,12,2586.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
3641,Mobile Phone,1,UPI,3,4,3,Married,1,20,1,3,165,0,Male,Rural,Bachelor,More than 10K,2368,More than 1,Platinum,64104,44,6619,1,4,produce,2,13.238,3,2206.3333333333335,3,Value Seeking Customers,,,,,,,,,,,,,,,,
446,Mobile Phone,2,Credit Card,3,4,2,Married,0,13,0,4,149,0,Male,Rural,Bachelor,5K-10K,2880,More than 1,Silver,49644,28,10656,2,1,frozen,3,31.968,4,2664.0,3,Value Seeking Customers,3.0,5.0,7.0,7.0,10.0,13.0,7.0,2.0,Social Media,Non-Eco-Friendly,1.0,0.59,1.0,1.0,0.63,Eco_Conscious
4167,Computer,3,Debit Card,3,5,5,Married,1,22,1,3,230,0,Male,Urban,Bachelor,5K-10K,4525,More than 1,Silver,122064,68,5588,1,19,snacks,2,11.176,3,1862.6666666666667,3,Value Seeking Customers,,,,,,,,,,,,,,,,
2646,Computer,1,Debit Card,3,3,2,Divorced,0,19,1,1,162,0,Male,Urban,Bachelor,<=2K,5995,More than 1,Platinum,73308,47,7068,3,4,produce,3,21.204,1,1767.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1009,Computer,1,Credit Card,2,4,3,Married,1,20,0,3,230,0,Female,Rural,Bachelor,5K-10K,2473,More than 1,Gold,63312,43,20242,4,18,babies,2,40.484,3,6747.333333333333,2,High-Value Customers,10.0,2.0,10.0,10.0,8.0,9.0,2.0,0.0,Organic Search,Eco-Friendly,5.0,0.67,1.0,1.0,0.69,Eco_Conscious
1938,Mobile Phone,1,Credit Card,2,3,3,Married,1,19,0,2,145,0,Male,Urban,High School,5K-10K,2801,More than 1,Platinum,159516,26,5889,1,7,beverages,1,5.889,2,2944.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1582,Mobile Phone,3,UPI,3,3,4,Married,0,19,3,7,148,0,Male,Urban,Bachelor,5K-10K,5672,More than 1,Platinum,66120,64,8863,4,4,produce,2,17.726,7,2954.3333333333335,1,At-Risk Customers,,,,,,,,,,,,,,,,
906,Mobile Phone,1,CC,3,4,3,Married,0,15,0,7,131,0,Male,Urban,High School,2K-5K,3556,More than 1,Platinum,59856,23,4077,2,13,pantry,2,8.154,7,1359.0,0,Frequent Loyal Customers,9.0,3.0,2.0,8.0,8.0,7.0,2.0,3.0,Ads,Non-Eco-Friendly,1.0,0.52,1.0,1.0,0.5,Eco_Conscious
360,Mobile Phone,3,E wallet,2,3,5,Single,0,14,1,2,154,0,Female,Rural,Bachelor,5K-10K,0,More than 1,Silver,163212,45,7727,4,4,produce,5,38.635,2,1287.8333333333333,0,Frequent Loyal Customers,1.0,7.0,10.0,4.0,5.0,15.0,4.0,1.0,Social Media,Eco-Friendly,5.0,0.55,1.0,1.0,0.51,Eco_Conscious
2375,Mobile Phone,3,Debit Card,3,3,4,Married,0,21,1,7,173,1,Female,Urban,High School,5K-10K,9295,More than 1,Platinum,265512,70,8195,2,7,beverages,2,16.39,7,2731.6666666666665,1,At-Risk Customers,,,,,,,,,,,,,,,,
2867,Computer,3,Debit Card,3,5,2,Divorced,0,19,1,3,193,0,Female,Urban,Bachelor,5K-10K,0,More than 1,Platinum,71304,44,17175,1,3,bakery,1,17.175,3,8587.5,2,High-Value Customers,,,,,,,,,,,,,,,,
4738,Computer,1,Credit Card,3,4,1,Single,0,14,1,3,151,0,Male,Urban,Others,2K-5K,4585,1,Platinum,64080,21,1754,0,16,dairy eggs,2,3.508,3,584.6666666666666,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
1767,Mobile Phone,3,Debit Card,3,4,1,Single,1,18,0,2,133,0,Male,Urban,Bachelor,5K-10K,5339,More than 1,Platinum,92736,54,15385,3,4,produce,5,76.925,2,2564.1666666666665,3,Value Seeking Customers,,,,,,,,,,,,,,,,
2695,Computer,3,COD,3,4,3,Divorced,1,13,2,3,172,0,Male,Urban,Bachelor,2K-5K,6019,More than 1,Platinum,130476,21,5462,1,13,pantry,1,5.462,3,2731.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
20,Mobile Phone,1,Debit Card,3,3,4,Divorced,1,18,1,3,150,1,Female,Urban,Bachelor,More than 10K,7541,More than 1,Platinum,110568,62,15267,4,4,produce,1,15.267,3,7633.5,2,High-Value Customers,1.0,3.0,9.0,2.0,6.0,4.0,3.0,0.0,Organic Search,Non-Eco-Friendly,4.0,0.37,0.0,0.0,0.47,Low_Interest
3419,Computer,1,Credit Card,3,5,1,Married,0,26,1,3,277,0,Female,Rural,Bachelor,More than 10K,0,More than 1,Platinum,111060,19,11411,2,4,produce,3,34.233,3,2852.75,3,Value Seeking Customers,,,,,,,,,,,,,,,,
450,Mobile Phone,2,Debit Card,3,4,5,Divorced,0,21,1,3,123,0,Male,Urban,High School,5K-10K,6362,1,Gold,62280,55,11776,2,7,beverages,4,47.104,3,2355.2,3,Value Seeking Customers,6.0,4.0,3.0,3.0,1.0,0.0,6.0,1.0,Organic Search,Eco-Friendly,3.0,0.34,0.0,0.0,0.37,Low_Interest
2018,Mobile Phone,2,Debit Card,2,3,5,Single,0,12,2,7,134,0,Male,Urban,Bachelor,5K-10K,4304,More than 1,Silver,104784,59,20841,5,16,dairy eggs,1,20.841,7,10420.5,2,High-Value Customers,,,,,,,,,,,,,,,,
4737,Computer,1,COD,3,4,1,Single,1,14,1,4,163,0,Female,Urban,Bachelor,2K-5K,5721,More than 1,Platinum,182196,37,29054,3,4,produce,4,116.216,4,5810.8,2,High-Value Customers,,,,,,,,,,,,,,,,
614,Mobile Phone,1,Debit Card,3,4,4,Divorced,0,17,0,4,132,0,Male,Urban,Bachelor,5K-10K,3872,More than 1,Platinum,115104,60,13156,3,4,produce,3,39.468,4,3289.0,3,Value Seeking Customers,7.0,9.0,3.0,8.0,10.0,4.0,3.0,1.0,Ads,Non-Eco-Friendly,1.0,0.61,1.0,1.0,0.65,Eco_Conscious
347,Mobile Phone,3,E wallet,2,2,4,Divorced,0,12,2,2,181,0,Female,Urban,High School,5K-10K,6608,More than 1,Gold,92916,47,13092,2,4,produce,4,52.368,2,2618.4,3,Value Seeking Customers,4.0,3.0,10.0,10.0,5.0,13.0,4.0,3.0,Email,Eco-Friendly,3.0,0.6,1.0,0.0,0.56,Low_Interest
2845,Mobile Phone,1,Credit Card,4,3,3,Divorced,1,12,4,9,157,0,Female,Urban,High School,5K-10K,6544,More than 1,Platinum,550944,35,4832,1,1,frozen,1,4.832,9,2416.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
2806,Computer,3,Debit Card,4,5,5,Divorced,0,19,2,1,145,1,Female,Rural,High School,5K-10K,3161,More than 1,Gold,60864,47,6114,2,7,beverages,1,6.114,1,3057.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
829,Mobile Phone,1,Debit Card,1,3,3,Divorced,1,16,0,2,140,0,Male,Urban,Bachelor,5K-10K,6939,1,Gold,34524,45,7509,1,4,produce,3,22.527,2,1877.25,3,Value Seeking Customers,3.0,2.0,6.0,1.0,3.0,11.0,2.0,2.0,Organic Search,Non-Eco-Friendly,3.0,0.35,0.0,0.0,0.4,Low_Interest
402,Mobile Phone,3,Debit Card,3,3,2,Divorced,0,16,0,2,126,0,Female,Rural,Bachelor,More than 10K,0,1,Platinum,48300,47,9194,3,4,produce,4,36.776,2,1838.8,3,Value Seeking Customers,9.0,6.0,5.0,3.0,8.0,13.0,3.0,2.0,Email,Eco-Friendly,1.0,0.61,1.0,1.0,0.57,Eco_Conscious
823,Mobile Phone,3,Credit Card,2,4,4,Single,1,23,2,10,146,1,Female,Urban,Bachelor,5K-10K,0,More than 1,Gold,62952,64,14578,1,7,beverages,2,29.156,10,4859.333333333333,1,At-Risk Customers,8.0,7.0,1.0,1.0,2.0,15.0,5.0,2.0,Organic Search,Eco-Friendly,3.0,0.47,0.0,0.0,0.54,Low_Interest
2258,Mobile Phone,1,CC,2,3,3,Married,0,19,0,0,133,0,Female,Urban,High School,5K-10K,5357,1,Gold,35052,64,1973,0,7,beverages,1,1.973,0,986.5,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
745,Mobile Phone,1,Cash on Delivery,2,4,4,Single,0,16,0,3,231,0,Female,Rural,Bachelor,More than 10K,0,More than 1,Platinum,173964,22,11994,3,4,produce,1,11.994,3,5997.0,2,High-Value Customers,8.0,3.0,10.0,7.0,6.0,15.0,3.0,0.0,Email,Non-Eco-Friendly,2.0,0.64,1.0,1.0,0.61,Eco_Conscious
2402,Computer,1,UPI,2,4,1,Married,1,15,3,11,157,0,Male,Urban,High School,More than 10K,3194,More than 1,Platinum,69036,54,11740,0,4,produce,2,23.48,11,3913.3333333333335,1,At-Risk Customers,,,,,,,,,,,,,,,,
1170,Mobile Phone,1,Debit Card,3,5,1,Married,0,12,0,1,130,0,Male,Rural,Bachelor,More than 10K,0,More than 1,Silver,47760,23,1684,1,16,dairy eggs,3,5.052,1,421.0,0,Frequent Loyal Customers,8.0,10.0,6.0,10.0,3.0,10.0,4.0,2.0,Organic Search,Eco-Friendly,5.0,0.7,1.0,1.0,0.65,Eco_Conscious
1740,Computer,1,Debit Card,3,3,1,Married,0,12,1,2,123,0,Male,Rural,High School,2K-5K,2422,More than 1,Platinum,66432,30,8605,1,4,produce,2,17.21,2,2868.3333333333335,3,Value Seeking Customers,,,,,,,,,,,,,,,,
40,Mobile Phone,1,Debit Card,2,3,3,Married,0,12,1,8,125,0,Female,Rural,High School,5K-10K,0,More than 1,Platinum,65496,56,5188,0,7,beverages,4,20.752,8,1037.6,0,Frequent Loyal Customers,8.0,7.0,5.0,2.0,10.0,7.0,3.0,2.0,Ads,Eco-Friendly,5.0,0.59,1.0,1.0,0.54,Eco_Conscious
2870,Mobile Phone,1,Credit Card,3,4,2,Divorced,0,12,1,2,236,0,Female,Rural,High School,5K-10K,2564,More than 1,Silver,118284,28,5881,1,4,produce,3,17.643,2,1470.25,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
3058,Mobile Phone,2,Credit Card,3,4,4,Single,0,17,1,5,147,0,Male,Urban,Bachelor,5K-10K,0,1,Platinum,33360,58,15971,4,4,produce,3,47.913,5,3992.75,1,At-Risk Customers,,,,,,,,,,,,,,,,
2849,Mobile Phone,3,E wallet,3,4,2,Single,0,13,1,9,179,0,Male,Urban,Bachelor,5K-10K,0,1,Platinum,36072,40,2507,1,11,personal care,2,5.014,9,835.6666666666666,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
3879,Computer,1,Debit Card,4,5,1,Married,0,15,1,3,174,0,Female,Urban,High School,5K-10K,2015,More than 1,Platinum,58968,50,17860,4,19,snacks,2,35.72,3,5953.333333333333,2,High-Value Customers,,,,,,,,,,,,,,,,
1360,Computer,1,CC,3,3,1,Single,0,13,0,7,122,0,Female,Urban,Bachelor,5K-10K,7455,More than 1,Platinum,95232,66,11577,3,4,produce,3,34.731,7,2894.25,1,At-Risk Customers,,,,,,,,,,,,,,,,
3333,Mobile Phone,1,Debit Card,4,5,3,Married,0,15,1,1,141,0,Male,Rural,High School,More than 10K,0,1,Silver,36468,50,14154,2,4,produce,3,42.462,1,3538.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1746,Mobile Phone,1,Debit Card,3,1,1,Married,1,13,1,3,152,0,Male,Urban,High School,5K-10K,7747,More than 1,Gold,165024,34,11973,2,7,beverages,3,35.919,3,2993.25,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1427,Mobile Phone,1,Debit Card,3,3,4,Married,0,14,1,6,291,0,Female,Urban,Bachelor,2K-5K,3970,1,Platinum,32244,35,7886,1,4,produce,2,15.772,6,2628.6666666666665,1,At-Risk Customers,,,,,,,,,,,,,,,,
3401,Computer,3,UPI,3,4,5,Single,0,14,1,4,178,0,Male,Urban,Bachelor,5K-10K,2021,More than 1,Platinum,59508,24,4875,1,4,produce,3,14.625,4,1218.75,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2206,Mobile Phone,1,Debit Card,2,3,5,Married,0,14,1,4,132,0,Female,Urban,Bachelor,2K-5K,7268,More than 1,Silver,60516,19,8077,4,4,produce,3,24.231,4,2019.25,3,Value Seeking Customers,,,,,,,,,,,,,,,,
3529,Computer,1,Debit Card,4,4,5,Married,0,18,1,8,178,1,Male,Rural,Bachelor,5K-10K,0,1,Gold,49236,38,18962,4,5,alcohol,3,56.886,8,4740.5,1,At-Risk Customers,,,,,,,,,,,,,,,,
254,Mobile Phone,3,COD,3,3,4,Single,1,16,1,4,132,1,Female,Urban,Bachelor,More than 10K,0,1,Platinum,67560,54,17160,5,5,alcohol,1,17.16,4,8580.0,2,High-Value Customers,7.0,6.0,8.0,1.0,7.0,10.0,2.0,2.0,Email,Eco-Friendly,5.0,0.58,1.0,1.0,0.61,Eco_Conscious
3321,Mobile Phone,1,Debit Card,3,4,4,Married,0,15,1,3,230,0,Female,Urban,Bachelor,5K-10K,5308,More than 1,Gold,103032,36,276,0,16,dairy eggs,3,0.828,3,69.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
3715,Mobile Phone,3,E wallet,3,4,4,Married,0,12,3,3,193,0,Male,Rural,High School,More than 10K,2812,More than 1,Platinum,66516,46,7848,0,7,beverages,1,7.848,3,3924.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1094,Mobile Phone,3,E wallet,2,3,3,Single,0,14,0,9,155,0,Male,Rural,Bachelor,5K-10K,0,More than 1,Silver,106728,18,4721,1,7,beverages,3,14.163,9,1180.25,0,Frequent Loyal Customers,1.0,10.0,5.0,4.0,3.0,13.0,3.0,3.0,Organic Search,Eco-Friendly,4.0,0.5,1.0,0.0,0.4,Low_Interest
3493,Computer,1,Debit Card,4,2,3,Single,1,13,1,3,188,0,Male,Urban,Bachelor,More than 10K,4711,1,Silver,68172,60,5809,2,4,produce,1,5.809,3,2904.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1831,Computer,1,CC,2,3,4,Single,0,17,0,2,124,1,Male,Urban,High School,5K-10K,2764,More than 1,Platinum,336756,57,24308,5,4,produce,3,72.924,2,6077.0,2,High-Value Customers,,,,,,,,,,,,,,,,
177,Computer,3,E wallet,2,4,2,Single,0,14,1,1,147,0,Female,Urban,Bachelor,2K-5K,6706,1,Platinum,31116,49,6637,3,4,produce,3,19.911,1,1659.25,3,Value Seeking Customers,6.0,7.0,6.0,3.0,3.0,15.0,5.0,2.0,Social Media,Eco-Friendly,2.0,0.56,1.0,1.0,0.58,Eco_Conscious
702,Computer,1,CC,2,3,3,Single,1,11,0,2,122,0,Female,Rural,High School,5K-10K,0,More than 1,Gold,74832,23,1796,0,16,dairy eggs,3,5.388,2,449.0,0,Frequent Loyal Customers,7.0,5.0,2.0,2.0,3.0,7.0,5.0,2.0,Organic Search,Non-Eco-Friendly,2.0,0.41,0.0,0.0,0.48,Low_Interest
74,Computer,1,CC,3,3,2,Single,0,13,1,7,122,0,Male,Urban,Bachelor,5K-10K,2692,More than 1,Platinum,103716,66,6452,1,4,produce,3,19.356,7,1613.0,0,Frequent Loyal Customers,1.0,6.0,2.0,1.0,5.0,7.0,2.0,6.0,Organic Search,Eco-Friendly,2.0,0.34,0.0,0.0,0.4,Low_Interest
2524,Mobile Phone,1,Credit Card,3,5,3,Divorced,0,18,2,1,186,0,Male,Rural,Bachelor,5K-10K,0,More than 1,Platinum,66048,50,12655,2,4,produce,3,37.965,1,3163.75,3,Value Seeking Customers,,,,,,,,,,,,,,,,
